-6.73735 0
-6.70524 7.18794
-6.66555 5.05465
-6.70185 4.14823
-6.71325 3.59816
-6.69774 3.21134
-6.70069 2.93273
-6.69648 2.71357
-6.69029 2.53611
-6.69703 2.39332
-6.69871 2.27103
-6.70094 2.16601
-6.70168 2.074
-6.69768 1.99152
-6.69346 1.91795
-6.69062 1.85218
-6.69466 1.79438
-6.69267 1.74032
-6.69126 1.69095
-6.69157 1.64592
-6.69663 1.60538
-6.69506 1.56635
-6.68986 1.52923
-6.69146 1.49595
-6.69086 1.46433
-6.69043 1.43465
-6.6929 1.40728
-6.69345 1.38108
-6.69176 1.35587
-6.69005 1.33197
-6.69034 1.30963
-6.69106 1.28846
-6.68975 1.26794
-6.6896 1.24855
-6.69068 1.23024
-6.69067 1.21254
-6.69003 1.19547
-6.69091 1.17935
-6.69139 1.1638
-6.69253 1.14897
-6.6921 1.13445
-6.69184 1.12049
-6.69157 1.10702
-6.69085 1.09397
-6.69081 1.08146
-6.69237 1.06961
-6.69306 1.05802
-6.69243 1.04661
-6.69107 1.03545
-6.69147 1.02489
-6.6906 1.01447
-6.69247 1.00474
-6.69314 0.995121
-6.69338 0.985721
-6.69137 0.976278
-6.69135 0.967359
-6.69266 0.958859
-6.69245 0.950382
-6.69299 0.942225
-6.69231 0.934117
-6.69215 0.926279
-6.69218 0.918659
-6.69251 0.911261
-6.69256 0.904006
-6.69204 0.896851
-6.69233 0.88996
-6.69081 0.883006
-6.69144 0.876469
-6.69063 0.869903
-6.69103 0.863624
-6.69102 0.857431
-6.69216 0.851507
-6.69248 0.845612
-6.69144 0.839678
-6.69044 0.833868
-6.69102 0.828358
-6.69181 0.822981
-6.69218 0.817661
-6.6916 0.812337
-6.69148 0.807167
-6.69111 0.802063
-6.69065 0.797046
-6.69125 0.792238
-6.69152 0.78748
-6.69218 0.782851
-6.69166 0.778175
-6.69118 0.773586
-6.69149 0.769161
-6.69138 0.764766
-6.69105 0.760422
-6.6907 0.756148
-6.69196 0.752116
-6.69107 0.747925
-6.69167 0.743955
-6.69178 0.739998
-6.69117 0.736031
-6.69155 0.732226
-6.69113 0.728399
-6.69111 0.724671
-6.69113 0.721004
