0.5 78.9911 0.605519
0.6 44.4564 0.309892
0.7 24.5708 0.148642
0.8 15.1634 0.0818979
0.9 10.2096 0.0563674
1.0 7.37936 0.025804
1.1 5.5938 0.0206638
1.2 4.40473 0.0131995
1.3 3.58415 0.00618429
1.4 2.97642 0.00630427
1.5 2.52045 0.00688296
1.6 2.18024 0.00554069
1.7 1.90466 0.00513065
1.8 1.68801 0.00419222
1.9 1.5123 0.0035412
2.0 1.36277 0.00275179
