0.5 -0.973976 0.000625568
0.6 -0.93541 0.000430175
0.7 -0.892242 0.000296021
0.8 -0.848535 0.000246337
0.9 -0.804655 0.000192032
1.0 -0.76174 0.00015377
1.1 -0.721006 0.000164144
1.2 -0.682455 0.000156642
1.3 -0.646669 0.000170783
1.4 -0.613541 0.00013898
1.5 -0.582804 0.00012798
1.6 -0.554741 0.00014449
1.7 -0.52872 0.000157484
1.8 -0.504704 0.00011702
1.9 -0.482669 0.000116469
2.0 -0.462185 0.000102535

