0.5 0.330767 0.00465156
0.6 0.422104 0.00222719
0.7 0.430072 0.00201107
0.8 0.438655 0.00148742
0.9 0.434855 0.000929426
1.0 0.419704 0.000857316
1.1 0.396527 0.000460196
1.2 0.371153 0.000397237
1.3 0.344288 0.000418755
1.4 0.317752 0.000317839
1.5 0.293384 0.000264214
1.6 0.270235 0.000314567
1.7 0.24918 0.000254705
1.8 0.229653 0.000257053
1.9 0.212127 0.000254303
2.0 0.19633 0.000225483
