1.77173 0
1.76533 1.16237
1.7594 0.817371
1.75705 0.665897
1.754 0.57503
1.7521 0.513394
1.75106 0.468198
1.7476 0.43205
1.74363 0.402632
1.74521 0.380177
1.74844 0.361793
1.75082 0.345745
1.75285 0.331667
1.75655 0.319791
1.75913 0.308916
1.7614 0.299084
1.76466 0.29049
1.76894 0.282973
1.77285 0.276026
1.77612 0.269492
1.77849 0.263249
1.78106 0.25752
1.78331 0.252124
1.78532 0.247039
1.78617 0.242021
1.78778 0.237481
1.7905 0.233459
1.79268 0.229555
1.79318 0.225517
1.7941 0.221777
1.7958 0.218388
1.7972 0.215109
1.79855 0.211981
1.79973 0.208967
1.80099 0.206105
1.80244 0.203406
1.80277 0.200618
1.80313 0.19795
1.8043 0.195533
1.80521 0.193168
1.80618 0.190904
1.8078 0.188838
1.80926 0.186824
1.81018 0.184791
1.81077 0.182774
1.81226 0.180974
1.81367 0.179225
1.81458 0.177451
1.8153 0.175704
1.8164 0.174074
1.81681 0.172385
1.81734 0.170765
1.81817 0.16924
1.8186 0.167698
1.81837 0.166103
1.81776 0.164497
1.81779 0.163024
1.81814 0.161636
1.81834 0.160264
1.81813 0.158869
1.81821 0.157549
1.81842 0.156281
1.81842 0.155013
1.81849 0.153786
1.81824 0.152546
1.81812 0.151351
1.81811 0.150197
1.81801 0.149057
1.81795 0.147948
1.81759 0.146825
1.81731 0.145736
1.81686 0.144648
1.81629 0.143567
1.81569 0.142506
1.81527 0.141486
1.81496 0.1405
1.81466 0.139535
1.8146 0.138618
1.81481 0.137752
1.81498 0.136897
1.81494 0.136034
1.81542 0.135249
1.81605 0.134497
1.81683 0.133778
1.81737 0.133044
1.81776 0.132304
1.81828 0.131594
1.81889 0.130907
1.81895 0.130168
1.81881 0.129418
1.819 0.128718
1.8192 0.12803
1.81931 0.127344
1.81934 0.12666
1.81951 0.126003
1.81967 0.125356
1.82002 0.124739
1.82027 0.124122
1.82056 0.123518
1.82077 0.122916
