0.5 79.4512 0.25746
0.6 44.4934 0.248157
0.7 24.7135 0.118752
0.8 15.2074 0.0985689
0.9 10.2927 0.0415958
1.0 7.40973 0.0194909
1.1 5.60208 0.0101688
1.2 4.41645 0.0132101
1.3 3.57452 0.00865614
1.4 2.97429 0.00704218
1.5 2.53043 0.00481892
1.6 2.17846 0.00420514
1.7 1.90557 0.00317608
1.8 1.69312 0.00275298
1.9 1.50923 0.00262747
2.0 1.35816 0.00197495
