-5.81084 0
-5.85044 6.33085
-5.88557 4.50161
-5.86691 3.66475
-5.87862 3.17963
-5.88607 2.84728
-5.87572 2.59497
-5.88314 2.40528
-5.87656 2.24761
-5.8895 2.12342
-5.88995 2.01459
-5.89098 1.92113
-5.90168 1.84247
-5.90377 1.77076
-5.89326 1.70356
-5.89139 1.6453
-5.89194 1.59319
-5.8942 1.54617
-5.89619 1.50307
-5.89752 1.46328
-5.89962 1.4267
-5.90053 1.39252
-5.90226 1.36087
-5.90274 1.33105
-5.90157 1.30279
-5.90208 1.27656
-5.90235 1.25182
-5.9037 1.22868
-5.90119 1.20607
-5.90164 1.18517
-5.90089 1.16511
-5.90056 1.14611
-5.90241 1.12838
-5.90113 1.11093
-5.89835 1.094
-5.89677 1.07799
-5.89952 1.06337
-5.90281 1.04945
-5.9044 1.03581
-5.90302 1.02222
-5.90448 1.00959
-5.90567 0.997392
-5.90146 0.984803
-5.90074 0.973173
-5.90435 0.962602
-5.9064 0.952155
-5.90446 0.941462
-5.90275 0.931142
-5.90081 0.921112
-5.90277 0.911946
-5.90419 0.902983
-5.90264 0.893869
-5.90452 0.885494
-5.90424 0.877061
-5.90538 0.869057
-5.90446 0.860996
-5.90463 0.853296
-5.90631 0.846001
-5.90541 0.838557
-5.90432 0.831279
-5.90612 0.824556
-5.90578 0.817725
-5.90391 0.810866
-5.90371 0.804379
-5.90475 0.798201
-5.90532 0.792107
-5.90513 0.78606
-5.90288 0.779899
-5.90326 0.774188
-5.90506 0.768776
-5.90611 0.76339
-5.90446 0.757801
-5.90526 0.752614
-5.90518 0.747432
-5.90391 0.742216
-5.90548 0.737434
-5.9058 0.732603
-5.90535 0.727778
-5.9045 0.723001
-5.90412 0.718367
-5.90397 0.713846
-5.90453 0.709488
-5.90573 0.705283
-5.90502 0.700943
-5.90528 0.696785
-5.90629 0.692785
-5.90418 0.68852
-5.90387 0.684518
-5.90298 0.680522
-5.90415 0.676813
-5.90315 0.672937
-5.90347 0.669262
-5.90619 0.665905
-5.90535 0.662227
-5.90454 0.658612
-5.90385 0.655065
-5.90413 0.651672
-5.90298 0.648188
-5.90271 0.644845
-5.90238 0.641546
