1.99056 0
2.02849 1.44489
2.0628 1.04777
2.04416 0.844188
2.05618 0.737408
2.0636 0.663014
2.05343 0.600891
2.06084 0.55927
2.05403 0.52061
2.06706 0.495553
2.06736 0.470178
2.06849 0.448624
2.07919 0.432884
2.08123 0.416471
2.07085 0.398508
2.06897 0.384456
2.06943 0.372343
2.07196 0.361858
2.07407 0.352172
2.07538 0.343081
2.07749 0.33488
2.07846 0.327021
2.0803 0.319906
2.0808 0.312973
2.07975 0.30615
2.08033 0.300075
2.08061 0.294299
2.08195 0.289063
2.07949 0.283368
2.07991 0.278514
2.07925 0.273699
2.07897 0.269191
2.08074 0.26528
2.07942 0.260987
2.07662 0.256623
2.0751 0.25266
2.0779 0.249628
2.08123 0.246825
2.08291 0.243844
2.08159 0.240473
2.08302 0.237686
2.08422 0.234964
2.07999 0.231497
2.07929 0.228674
2.0829 0.226657
2.08497 0.224453
2.08306 0.221707
2.08148 0.219094
2.07963 0.216521
2.08159 0.2146
2.08298 0.212649
2.08152 0.210339
2.08343 0.20859
2.08316 0.206569
2.0843 0.204811
2.08339 0.202809
2.08356 0.20101
2.08523 0.199475
2.08433 0.197621
2.08323 0.195788
2.08497 0.194391
2.08461 0.192739
2.08274 0.190933
2.08258 0.189388
2.08365 0.188043
2.08423 0.186664
2.08406 0.18522
2.08182 0.183556
2.08228 0.182256
2.08408 0.181166
2.08515 0.180001
2.08352 0.17853
2.08429 0.17738
2.08418 0.176145
2.08291 0.174797
2.08447 0.173822
2.0848 0.172712
2.08431 0.171526
2.08345 0.17032
2.08312 0.169197
2.08301 0.168121
2.08357 0.167144
2.08479 0.166266
2.08411 0.165182
2.08438 0.164225
2.08537 0.16337
2.08326 0.162189
2.08291 0.161213
2.08199 0.160191
2.08315 0.159421
2.08217 0.158424
2.08252 0.157589
2.08524 0.15705
2.08443 0.156115
2.08366 0.155199
2.08297 0.154304
2.08324 0.153525
2.08207 0.152609
2.08177 0.151795
2.0814 0.150986
