1.70041 0
1.75085 1.14768
1.72508 0.791782
1.73857 0.654945
1.74164 0.56876
1.71016 0.494235
1.69946 0.446332
1.6947 0.411133
1.70537 0.388762
1.7029 0.365541
1.70484 0.347385
1.70225 0.330314
1.70134 0.315917
1.70367 0.304202
1.71077 0.295269
1.71129 0.285369
1.70749 0.275263
1.7034 0.265962
1.7077 0.259591
1.70759 0.252618
1.70849 0.246424
1.71144 0.241189
1.70914 0.235102
1.70673 0.229379
1.70662 0.22451
1.70316 0.219228
1.70083 0.21447
1.69828 0.209925
1.69993 0.206479
1.70042 0.202978
1.70312 0.200115
1.70628 0.197498
1.70466 0.19407
1.70269 0.190733
1.70332 0.188017
1.7027 0.18519
1.70189 0.182445
1.70372 0.180295
1.70623 0.178363
1.70535 0.175902
1.70216 0.173159
1.70294 0.171163
1.70212 0.168968
1.69987 0.166625
1.70103 0.164911
1.70173 0.163177
1.70155 0.16136
1.70164 0.159643
1.70098 0.157863
1.70006 0.156096
1.70076 0.154633
1.7014 0.153204
1.70227 0.151854
1.70098 0.150222
1.69932 0.148582
1.70052 0.147404
1.70059 0.146087
1.699 0.144574
1.69945 0.143384
1.69657 0.141777
1.69482 0.140349
1.69426 0.139113
1.69339 0.137863
1.69434 0.136896
1.69354 0.13571
1.69316 0.134608
1.69469 0.133796
1.69609 0.132987
1.69582 0.131966
1.69697 0.131159
1.69606 0.130099
1.69511 0.129056
1.69726 0.128451
1.69843 0.12772
1.69942 0.126981
1.698 0.125957
1.69846 0.125181
1.69833 0.124346
1.69807 0.123512
1.69833 0.122757
1.69731 0.121863
1.6954 0.120888
1.69276 0.119854
1.69196 0.119033
1.69112 0.118222
1.69051 0.11745
1.69056 0.116768
1.69166 0.116227
1.69176 0.115573
1.69334 0.115115
1.69335 0.114471
1.69323 0.113824
1.69296 0.113171
1.69257 0.112515
1.69264 0.11192
1.69233 0.111292
1.69313 0.1108
1.69444 0.110379
1.69451 0.10982
1.69473 0.109286
